DateTime,Time Offset,SEM ID,ECG heart rate,HR Confidence,Belt Breathing rate,Breathing rate confidence,Lead off,Belt off,Skin temperature (IR),Body position,Ambulation,PWI,Event Count
8/12/2013 07:42:01.453,964,01312035 EQ-02,79.9,49,14.4,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:42:16.453,979,01312035 EQ-02,100.8,54,15,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:42:31.453,994,01312035 EQ-02,101.3,52,16,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:42:46.453,1009,01312035 EQ-02,102.2,40,16.8,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:43:01.453,1024,01312035 EQ-02,97.9,46,16.5,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:43:16.453,1039,01312035 EQ-02,117.2,42,14.7,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:43:31.453,1054,01312035 EQ-02,109.5,44,17.3,84,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:43:46.453,1069,01312035 EQ-02,75.2,46,16.6,79,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:44:01.453,1084,01312035 EQ-02,77.1,47,16.1,80,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:44:16.453,1099,01312035 EQ-02,94,45,15.5,66,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:44:31.453,1114,01312035 EQ-02,88.7,55,16.4,60,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:44:46.453,1129,01312035 EQ-02,75.8,43,17.7,66,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:45:01.453,1144,01312035 EQ-02,90.8,45,17.9,79,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:45:16.453,1159,01312035 EQ-02,89.1,47,17,84,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:45:31.453,1174,01312035 EQ-02,100,40,15.3,90,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:45:46.453,1189,01312035 EQ-02,112,55,13.7,90,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:46:01.453,1204,01312035 EQ-02,84.7,30,14.6,90,0,1,34.8,Upright,MovingSlowly,Blue,0,
8/12/2013 07:46:16.453,1219,01312035 EQ-02,66.3,47,14.3,90,0,1,34.9,Upright,Stationary,Blue,0,
8/12/2013 07:46:31.453,1234,01312035 EQ-02,92.1,69,15.5,90,0,1,34.9,Upright,Stationary,Blue,0,
8/12/2013 07:46:46.453,1249,01312035 EQ-02,118,56,14.6,90,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:47:01.453,1264,01312035 EQ-02,100,33,15.2,77,0,1,34.9,Upright,Stationary,Blue,0,
8/12/2013 07:47:16.453,1279,01312035 EQ-02,90.2,61,17.5,71,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:47:31.453,1294,01312035 EQ-02,88,42,17,73,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:47:46.453,1309,01312035 EQ-02,82.6,68,18.2,74,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:48:01.453,1324,01312035 EQ-02,77.6,61,15.2,85,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:48:16.453,1339,01312035 EQ-02,84.4,62,13.4,90,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:48:31.453,1354,01312035 EQ-02,89.5,43,11.5,90,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:48:46.453,1369,01312035 EQ-02,79.9,64,10.7,90,0,1,34.9,Upright,Stationary,Blue,0,
8/12/2013 07:49:01.453,1384,01312035 EQ-02,105,58,11,90,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:49:16.453,1399,01312035 EQ-02,122,51,14.5,81,0,1,34.7,Upright,Stationary,Blue,0,
8/12/2013 07:49:31.453,1414,01312035 EQ-02,105.9,44,14.8,84,0,1,34.9,Upright,Stationary,Blue,0,
8/12/2013 07:49:46.453,1429,01312035 EQ-02,114,36,14,77,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:50:01.453,1444,01312035 EQ-02,139.4,50,14.9,69,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:50:16.453,1459,01312035 EQ-02,148,41,13,77,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:50:31.453,1474,01312035 EQ-02,122,33,15.5,75,0,1,35,Upright,Stationary,Blue,0,
8/12/2013 07:50:46.453,1489,01312035 EQ-02,76.7,59,17.2,90,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:51:01.453,1504,01312035 EQ-02,67.4,50,16.8,90,0,1,35.1,Upright,Stationary,Blue,0,
8/12/2013 07:51:16.453,1519,01312035 EQ-02,83.6,51,16,89,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:51:31.453,1534,01312035 EQ-02,80.4,51,15,80,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:51:46.453,1549,01312035 EQ-02,63.3,48,14.2,71,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 07:52:01.453,1564,01312035 EQ-02,70,69,16.4,54,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:52:16.453,1579,01312035 EQ-02,77.8,53,19.7,52,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:52:31.453,1594,01312035 EQ-02,65,46,24.4,49,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:52:46.453,1609,01312035 EQ-02,71.2,52,25,56,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:53:01.453,1624,01312035 EQ-02,74.3,76,23.7,54,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:53:16.453,1639,01312035 EQ-02,84,48,22.7,59,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:53:31.453,1654,01312035 EQ-02,84.6,47,19,73,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:53:46.453,1669,01312035 EQ-02,74.2,46,18.6,71,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:54:01.453,1684,01312035 EQ-02,78.9,48,16.6,75,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:54:16.453,1699,01312035 EQ-02,71.9,49,14.5,73,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:54:31.453,1714,01312035 EQ-02,73,53,14.5,58,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:54:46.453,1729,01312035 EQ-02,92.4,55,13.7,68,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:55:01.453,1744,01312035 EQ-02,96.9,53,14.4,73,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:55:16.453,1759,01312035 EQ-02,74.8,38,14.4,64,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:55:31.453,1774,01312035 EQ-02,70.2,48,14.8,78,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:55:46.453,1789,01312035 EQ-02,63,72,14,81,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:56:01.453,1804,01312035 EQ-02,58.6,84,13,65,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:56:16.453,1819,01312035 EQ-02,69.8,76,12.3,63,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:56:31.453,1834,01312035 EQ-02,71.9,49,13,65,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:56:46.453,1849,01312035 EQ-02,60.4,75,14.3,67,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:57:01.453,1864,01312035 EQ-02,60.7,82,18.9,77,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:57:16.453,1879,01312035 EQ-02,69.5,77,21,81,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:57:31.453,1894,01312035 EQ-02,59.7,61,23.8,81,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:57:46.453,1909,01312035 EQ-02,63,74,24.9,82,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:58:01.453,1924,01312035 EQ-02,106,52,25.7,75,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:58:16.453,1939,01312035 EQ-02,131.5,63,27.5,72,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:58:31.453,1954,01312035 EQ-02,108,31,25.1,73,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:58:46.453,1969,01312035 EQ-02,101.4,52,23,72,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:59:01.453,1984,01312035 EQ-02,97.4,37,22.1,78,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:59:16.453,1999,01312035 EQ-02,71.5,61,20.3,81,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 07:59:31.453,2014,01312035 EQ-02,62.2,67,18.4,76,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 07:59:46.453,2029,01312035 EQ-02,69.6,52,19.6,50,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:00:01.453,2044,01312035 EQ-02,76.1,48,20,45,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:00:16.453,2059,01312035 EQ-02,77.2,47,20,45,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:00:31.453,2074,01312035 EQ-02,74.5,48,22.1,53,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:00:46.453,2089,01312035 EQ-02,85.8,50,21.4,63,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:01:01.453,2104,01312035 EQ-02,92.6,44,20.2,59,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:01:16.453,2119,01312035 EQ-02,92,56,22.4,52,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:01:31.453,2134,01312035 EQ-02,89.3,53,20.5,56,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:01:46.453,2149,01312035 EQ-02,83.7,50,19.6,72,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:02:01.453,2164,01312035 EQ-02,66,42,17.7,87,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:02:16.453,2179,01312035 EQ-02,55.3,85,18.7,90,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:02:31.453,2194,01312035 EQ-02,107.7,64,17.4,90,0,1,35.4,Upright,MovingSlowly,Blue,0,
8/12/2013 08:02:46.453,2209,01312035 EQ-02,129.9,39,17.7,90,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:03:01.453,2224,01312035 EQ-02,86,27,15.8,87,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:03:16.453,2239,01312035 EQ-02,83.8,68,13.6,78,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:03:31.453,2254,01312035 EQ-02,106,43,12.8,76,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:03:46.453,2269,01312035 EQ-02,101.8,42,14.3,75,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:04:01.453,2284,01312035 EQ-02,96.9,55,15.5,83,0,1,35.2,Upright,Stationary,Blue,0,
8/12/2013 08:04:16.453,2299,01312035 EQ-02,127.6,39,15.1,79,0,1,35.2,Upright,MovingSlowly,Blue,0,
8/12/2013 08:04:31.453,2314,01312035 EQ-02,110,35,16.7,63,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:04:46.453,2329,01312035 EQ-02,73.4,53,14.5,67,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:05:01.453,2344,01312035 EQ-02,73.8,50,14.7,68,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:05:16.453,2359,01312035 EQ-02,65.5,59,13.6,77,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:05:31.453,2374,01312035 EQ-02,61.6,67,13.5,83,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:05:46.453,2389,01312035 EQ-02,56.2,59,14.1,75,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:06:01.453,2404,01312035 EQ-02,61.2,59,13.9,74,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:06:16.453,2419,01312035 EQ-02,60.5,52,13.5,83,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:06:31.453,2434,01312035 EQ-02,67.2,54,13.3,76,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:06:46.453,2449,01312035 EQ-02,70.4,50,13.9,82,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:07:01.453,2464,01312035 EQ-02,80.1,64,13.8,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:07:16.453,2479,01312035 EQ-02,92.4,48,12.6,76,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:07:31.453,2494,01312035 EQ-02,89.9,50,11.4,60,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:07:46.453,2509,01312035 EQ-02,86.8,40,11.3,41,0,1,35.4,Upright,MovingSlowly,Blue,0,
8/12/2013 08:08:01.453,2524,01312035 EQ-02,71.3,56,13.5,42,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:08:16.453,2539,01312035 EQ-02,81.2,78,14,64,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:08:31.453,2554,01312035 EQ-02,84,65,14,70,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:08:46.453,2569,01312035 EQ-02,66,41,14.3,66,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:09:01.453,2584,01312035 EQ-02,61.4,77,13.8,69,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:09:16.453,2599,01312035 EQ-02,86,64,13.7,82,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:09:31.453,2614,01312035 EQ-02,91.6,48,14.6,76,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:09:46.453,2629,01312035 EQ-02,68,47,15.2,83,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:10:01.453,2644,01312035 EQ-02,68,56,14.6,77,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:10:16.453,2659,01312035 EQ-02,72.1,72,13,78,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:10:31.453,2674,01312035 EQ-02,76.2,64,11.2,76,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:10:46.453,2689,01312035 EQ-02,72.4,54,9.5,81,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:11:01.453,2704,01312035 EQ-02,97.6,61,8,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:11:16.453,2719,01312035 EQ-02,102,46,11.2,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:11:31.453,2734,01312035 EQ-02,72.5,66,12.9,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:11:46.453,2749,01312035 EQ-02,92,49,13.1,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:12:01.453,2764,01312035 EQ-02,95.7,53,15.5,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:12:16.453,2779,01312035 EQ-02,73.8,44,12,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:12:31.453,2794,01312035 EQ-02,68,48,13.8,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:12:46.453,2809,01312035 EQ-02,71.1,72,12,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:13:01.453,2824,01312035 EQ-02,70.5,53,10.3,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:13:16.453,2839,01312035 EQ-02,75.7,67,10,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:13:31.453,2854,01312035 EQ-02,82,51,8.6,90,0,1,35.3,Upright,Stationary,Blue,0,
8/12/2013 08:13:46.453,2869,01312035 EQ-02,76,48,11.4,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:14:01.453,2884,01312035 EQ-02,70,62,12.2,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:14:16.453,2899,01312035 EQ-02,86.3,75,14.8,84,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:14:31.453,2914,01312035 EQ-02,91.5,42,13.8,83,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:14:46.453,2929,01312035 EQ-02,116,42,13.6,76,0,1,35.5,Upright,MovingSlowly,Blue,0,
8/12/2013 08:15:01.453,2944,01312035 EQ-02,148,52,14.3,75,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:15:16.453,2959,01312035 EQ-02,113.6,21,14,72,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:15:31.453,2974,01312035 EQ-02,81.4,44,14,67,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:15:46.453,2989,01312035 EQ-02,76.6,57,13.9,77,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:16:01.453,3004,01312035 EQ-02,90.6,47,12.9,81,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:16:16.453,3019,01312035 EQ-02,82.7,40,12.6,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:16:31.453,3034,01312035 EQ-02,83.6,45,13.2,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:16:46.453,3049,01312035 EQ-02,105.2,54,14.5,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:17:01.453,3064,01312035 EQ-02,109.6,39,15.1,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:17:16.453,3079,01312035 EQ-02,111,39,15.1,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:17:31.453,3094,01312035 EQ-02,128,40,14,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:17:46.453,3109,01312035 EQ-02,127.5,30,13.2,90,0,1,35.5,Upright,Stationary,Blue,0,
8/12/2013 08:18:01.453,3124,01312035 EQ-02,95.2,32,13,90,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:18:16.453,3139,01312035 EQ-02,69.7,59,13.2,82,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:18:31.453,3154,01312035 EQ-02,66.6,65,14,83,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:18:46.453,3169,01312035 EQ-02,71.5,55,15.5,83,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:19:01.453,3184,01312035 EQ-02,64.6,59,15.5,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:19:16.453,3199,01312035 EQ-02,57.4,71,15.7,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:19:31.453,3214,01312035 EQ-02,69.7,62,15.8,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:19:46.453,3229,01312035 EQ-02,72,57,15,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:20:01.453,3244,01312035 EQ-02,63.4,85,13.6,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:20:16.453,3259,01312035 EQ-02,63.7,75,13.6,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:20:31.453,3274,01312035 EQ-02,59.5,89,13.1,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:20:46.453,3289,01312035 EQ-02,76.7,73,13.3,90,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:21:01.453,3304,01312035 EQ-02,84,55,14.9,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:21:16.453,3319,01312035 EQ-02,120,57,13.6,84,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:21:31.453,3334,01312035 EQ-02,138,40,15.3,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:21:46.453,3349,01312035 EQ-02,125.7,30,14.9,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:22:01.453,3364,01312035 EQ-02,142,36,14.6,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:22:16.453,3379,01312035 EQ-02,149.9,44,14.8,89,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:22:31.453,3394,01312035 EQ-02,163.8,38,14.9,83,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:22:46.453,3409,01312035 EQ-02,165.2,37,14.2,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:23:01.453,3424,01312035 EQ-02,161.8,36,15.8,76,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:23:16.453,3439,01312035 EQ-02,154,32,15.6,84,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:23:31.453,3454,01312035 EQ-02,156,30,15,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:23:46.453,3469,01312035 EQ-02,130,41,16.1,82,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:24:01.453,3484,01312035 EQ-02,112,25,15.3,84,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:24:16.453,3499,01312035 EQ-02,125,42,14.7,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:24:31.453,3514,01312035 EQ-02,119.5,27,14.7,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:24:46.453,3529,01312035 EQ-02,110,36,14.2,84,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:25:01.453,3544,01312035 EQ-02,129.9,36,14.9,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:25:16.453,3559,01312035 EQ-02,108,42,14.7,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:25:31.453,3574,01312035 EQ-02,78.3,58,15,83,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:25:46.453,3589,01312035 EQ-02,102,45,14.9,84,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:26:01.453,4,01312035 EQ-02,115.7,43,13.4,81,0,1,35.8,Upright,Stationary,Blue,0,
8/12/2013 08:26:16.453,19,01312035 EQ-02,104,37,12.9,82,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:26:31.453,34,01312035 EQ-02,113.2,35,11.8,82,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:26:46.453,49,01312035 EQ-02,104,35,12.6,81,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:27:01.453,64,01312035 EQ-02,78.4,57,13.1,80,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:27:16.453,79,01312035 EQ-02,134,47,14.2,82,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:27:31.453,94,01312035 EQ-02,180,36,16.2,83,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:27:46.453,109,01312035 EQ-02,178,34,17.3,84,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:28:01.453,124,01312035 EQ-02,154,32,19.8,90,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:28:16.453,139,01312035 EQ-02,169.8,24,19.8,83,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:28:31.453,154,01312035 EQ-02,184,37,18.9,81,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:28:46.453,169,01312035 EQ-02,149.2,27,18.8,79,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:29:01.453,184,01312035 EQ-02,190,22,17.8,73,0,1,35.7,Upright,MovingFast,Blue,0,
8/12/2013 08:29:16.453,199,01312035 EQ-02,258,40,17.2,80,0,1,35.7,Upright,MovingFast,Blue,0,
8/12/2013 08:29:31.453,214,01312035 EQ-02,245.2,38,20.3,79,0,1,35.5,Upright,MovingSlowly,Blue,0,
8/12/2013 08:29:46.453,229,01312035 EQ-02,228,30,23.3,86,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:30:01.453,244,01312035 EQ-02,211.2,37,24.9,90,0,1,35.5,Upright,MovingSlowly,Blue,0,
8/12/2013 08:30:16.453,259,01312035 EQ-02,202,27,27.1,90,0,1,35.7,Prone,MovingSlowly,Blue,0,
8/12/2013 08:30:31.453,274,01312035 EQ-02,210,41,24.9,90,0,1,35.8,Prone,MovingSlowly,Blue,0,
8/12/2013 08:30:46.453,289,01312035 EQ-02,218,31,21,84,0,1,35.9,Prone,MovingSlowly,Blue,0,
8/12/2013 08:31:01.453,304,01312035 EQ-02,238,37,19,74,0,1,35.9,Prone,MovingSlowly,Blue,0,
8/12/2013 08:31:16.453,319,01312035 EQ-02,232,31,17.3,57,0,1,35.8,Upright,MovingSlowly,Blue,0,
8/12/2013 08:31:31.453,334,01312035 EQ-02,222,30,15.3,42,0,1,35.7,Upright,MovingFast,Blue,0,
8/12/2013 08:31:46.453,349,01312035 EQ-02,201.5,35,17.2,36,0,1,35.6,Upright,MovingFast,Blue,0,
8/12/2013 08:32:01.453,364,01312035 EQ-02,210,30,18.4,47,0,1,35.6,Upright,MovingSlowly,Blue,0,
8/12/2013 08:32:16.453,379,01312035 EQ-02,208,44,18.3,71,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:32:31.453,394,01312035 EQ-02,166,23,20.3,72,0,1,35.7,Upright,Stationary,Blue,0,
8/12/2013 08:32:46.453,409,01312035 EQ-02,146,25,19.6,81,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:33:01.453,424,01312035 EQ-02,157.5,40,20.2,75,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:33:16.453,439,01312035 EQ-02,170,34,21.2,76,0,1,35.8,Upright,MovingSlowly,Blue,0,
8/12/2013 08:33:31.453,454,01312035 EQ-02,163.7,36,20.7,81,0,1,35.8,Upright,MovingSlowly,Blue,0,
8/12/2013 08:33:46.453,469,01312035 EQ-02,152,34,19.6,81,0,1,35.8,Upright,MovingSlowly,Blue,0,
8/12/2013 08:34:01.453,484,01312035 EQ-02,153.6,41,17.8,67,0,1,35.8,Upright,MovingSlowly,Blue,0,
8/12/2013 08:34:16.453,499,01312035 EQ-02,154,31,18.2,58,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:34:31.453,514,01312035 EQ-02,135.4,32,18.7,63,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:34:46.453,529,01312035 EQ-02,129.6,23,18.7,70,0,1,35.6,Upright,Stationary,Blue,0,
8/12/2013 08:35:01.453,544,01312035 EQ-02,167.3,44,19.2,85,0,1,35.5,Upright,MovingSlowly,Blue,0,
8/12/2013 08:35:16.453,559,01312035 EQ-02,198,38,17.7,75,0,1,35.7,Upright,MovingSlowly,Blue,0,
8/12/2013 08:35:31.453,574,01312035 EQ-02,164,34,14.7,69,0,1,35.5,Upright,MovingSlowly,Blue,0,
8/12/2013 08:35:46.453,589,01312035 EQ-02,133.8,19,13.4,57,0,1,35.5,Upright,MovingSlowly,Blue,0,
8/12/2013 08:36:01.453,604,01312035 EQ-02,129.3,53,11.8,43,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:36:16.453,619,01312035 EQ-02,126,35,12.5,49,0,1,35.4,Upright,MovingSlowly,Blue,0,
8/12/2013 08:36:31.453,634,01312035 EQ-02,135.1,51,14.9,60,0,1,35.4,Upright,Stationary,Blue,0,
8/12/2013 08:36:46.453,649,01312035 EQ-02,129.5,28,16.8,77,0,1,35.4,Upright,MovingSlowly,Blue,0,
